Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0.9874","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","21.0795","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","3.0696","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","1.7173","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.7942","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","69.9358","FC","Donnée calculée"
"LC","Occupation des sols","96","Chine - RAS de Hong-Kong","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.0215","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","1.6743","FC","Donnée calculée"
"LC","Occupation des sols","128","Chine - RAS de Macao","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","13670.4947","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","135762.1101","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","277552.1834","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","267312.3336","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","364.9197","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","1461.9758","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","2167.2798","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","218149.0663","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","3970.4771","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","13790.4674","FC","Donnée calculée"
"LC","Occupation des sols","41","Chine, continentale","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","210.988","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","330.935","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","52.849","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","2507.5825","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","6.4183","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0.0859","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","10.6256","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","2.6188","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","505.9076","FC","Donnée calculée"
"LC","Occupation des sols","214","Chine, Taiwan Province de","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","26.2313","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","154.5542","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","308.8294","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","87.5807","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","8.5434","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.9445","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","1.6743","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","351.1601","FC","Donnée calculée"
"LC","Occupation des sols","50","Chypre","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","407.508","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","510.4712","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","8945.9603","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","99418.3875","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","623.519","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","426.5225","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","238.7004","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","36.0197","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","1.8461","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","1575.1653","FC","Donnée calculée"
"LC","Occupation des sols","44","Colombie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","45","Comores","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
